AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma
23.944888947561758	31.22796109244606	44.96099441120964	108.1888919759055	62.42560161514755	23.27027574920814	29.80563025179693	45.925153379924645	113.7032376667723	59.93334917913779	26.832213537394047	28.319736110192977	38.95775208564805	96.00023160093552	61.229518956335994	26.304043394201255	32.97451687564222	45.558763041493734	90.27982643579749	58.69064229956429	27.590235064724126	34.62627229339884	41.93607983610609	109.13352549125479	67.77342034220331	28.89409974867302	38.349843145695495	50.570232034542805	122.72401760169895	72.5852938715662	25.020827415203275	30.116731841858005	38.886595339542524	89.9519117899717	57.076351795902475	26.202330957467705	34.03784016981945	47.70665829070103	104.71811685558487	68.1898545591316	22.349808083964387	26.152446758258726	33.47335826423969	79.83354834598724	55.13807998412925	11.968544812362794	28.387949651246334	35.05001549747273	83.09873628915396	59.96870129256209	23.385317361253968	26.110365186052782	30.464098062855285	67.34244025619057	37.48955892257167	24.99514087296143	31.429040594073246	40.480213465550456	82.7620307550005	55.94067369517559	26.227955004030093	31.832044741798732	37.41572655484673	72.62287210797031	57.40935111101577	23.31100877165439	29.71226858332578	43.28061165521595	93.80191201238793	62.600886347563915
26.287979181117024	33.662585265801724	37.60497159021256	111.87698220098356	55.02459079384989	21.568172042145314	32.713494434176496	38.49861333180235	114.28126656622841	50.623533012917875	24.530258677773727	30.14060352534032	32.094734916423164	91.3791646852909	48.08757185133808	23.393117670385468	35.88739165257932	39.01776254675193	94.78457501052637	47.329969177365975	25.16657221585096	35.91051887666714	41.89887225767401	119.56529988440636	58.81455000754689	25.095469539159787	33.81547068632831	40.68392074974963	114.94839110140778	55.91616546877303	23.437147441371774	29.80447303969241	33.024611072936125	96.49031816259443	42.61364348348065	23.064460672103948	29.8326461629216	39.859675700152245	104.90764872239872	57.67279538624369	13.786446710173355	27.257647936672775	28.520691576230668	81.09468557718904	44.798547377517416	21.389590436321072	20.299126657589483	33.008874023206786	88.46139117573361	50.13452873360217	20.763567284081148	24.170396532422895	30.004941700528203	67.73779754168206	28.659824616773268	20.69496879128521	29.966088733407847	36.11375751576381	85.23143712122446	45.568775168615645	22.96011816286496	27.463911837791024	32.88310422296402	91.22338430987013	50.046859284929596	21.983643318146406	28.455516661449884	41.13737733134022	103.30388926734716	53.19352506049974
22.062107850277545	24.881907802492627	46.38415519873257	106.82695723346771	51.194326648847436	23.68843961228267	26.612747509115124	47.13176951869201	108.2553191929691	57.22682774251937	25.516311240300055	22.904488556983097	38.2107881916434	87.21770970466737	55.820941706120166	27.611984907250466	32.18661793323757	37.884350764905015	87.46279854849762	53.09039263417791	27.12877219120929	24.686216563323	46.27853607480457	111.34564854014599	69.21636130412973	27.112313050681955	33.66548195977118	50.719351454976525	119.04328637527142	54.33960702431284	25.717767013451304	26.107642864635388	38.942593708028994	95.63911988080999	54.46416503749382	23.619969705915583	24.88847667261687	47.464914014996744	112.11797382938973	54.99907759055136	20.402737150392653	23.206287132389424	30.821095401047835	76.07815763644274	48.703468177600506	18.69515257129251	23.224431567430813	29.7391698231971	85.52500181545147	48.711052605198304	21.58644469213303	22.055304136014016	25.55506526716273	66.66183570788526	39.628991021220145	24.921942343379648	30.724170776323497	37.21787781001585	80.99851479349945	45.3103433462868	24.305280389415316	26.931758521419507	36.79569921243259	89.15590643699056	53.970292574188775	21.91165349971805	27.455635915761604	41.75576301931364	98.44787961955387	58.295092026326245
24.544033357430884	29.87346123832783	36.50210334531871	89.4637196078918	59.08743716899808	21.760033528878584	25.44196487571093	40.86032554707325	88.92269696124335	58.89064142837892	20.999842872564336	28.503624732873337	37.85418728674912	88.1513238931288	57.90061265032718	28.044495336976492	32.86854223860513	40.57961173858457	90.20244631165752	59.27634501707618	25.130909591898934	30.39055001491264	39.87635159177531	101.16946873372297	59.239344869732555	26.299264013820117	34.76305599231415	43.02545918578084	98.18308264985585	58.825631172360055	21.004688425675187	28.641344397833947	39.7479294353856	93.57023354705787	53.19210551606095	25.400974215090336	28.62127227994451	45.14886200871584	96.42982941602162	63.942633553252996	23.244894935545705	22.029892606308383	35.986646729956135	77.67342026796922	43.50521946129863	24.15227059652518	26.239771653893662	36.4906602862217	84.31478451437505	42.127762361718595	24.874310025666997	25.42019104693209	33.7386050410817	56.8053334277838	36.45122199481608	24.80370741923508	31.574824574454908	39.77986587927737	83.22097168647214	45.87530500267658	29.884043298816028	33.164178957987396	42.09217546349222	95.03343516351079	60.19595572349631	21.57593806692734	27.993286493265757	45.19061452745161	98.06348092549618	61.26934354022795
27.19884895243659	32.7876867023443	45.597996912381724	106.94483151649884	66.21913926070681	29.63911672068788	34.29718761450725	47.5263189514058	109.34463821538654	65.52545869649252	27.0750478830727	26.998476623552214	41.71365087940817	96.97973275392081	58.826276237475994	29.130362670934147	36.31651197305181	42.06788101136027	103.26469743556264	57.3605896957484	21.77488389488638	25.294172257299547	45.593772649644706	109.94163761745631	73.90646402152993	30.158609718897836	40.92922994710798	51.097025071151535	124.54420393831977	68.31088325934338	22.624864028376614	24.642349042760195	32.95546699012309	83.81857457832551	59.1666762654878	27.794452456963658	35.24562150201757	50.684932229205266	115.3767382620228	66.50676432515323	22.338045414699053	29.033178526244875	28.704816387408332	77.73183699244042	51.49903668696863	24.67989428451218	26.374686953791382	33.87428974665829	95.55812399186756	57.60936883915453	16.00082965534338	20.409559769105407	25.21119695394295	40.127569042131874	35.53523026399619	26.791157678816383	35.3147268538391	45.16548210777855	88.54753416892737	49.93252896461979	25.646448352963063	30.31668958673646	36.645326756479136	79.90004305233401	59.52272242172403	23.087623027456498	30.81616555461096	34.827347418111565	106.06023063686406	67.85609108643679
29.0012181609727	30.9822359699228	50.94523382302394	112.72350311598395	65.18324983842545	28.354274725844924	31.349783400632433	51.743663810528005	117.28357901877548	68.08935087818173	30.12502260229968	25.066695511250828	44.724991654304645	86.66635066011025	55.81599071992001	28.998744390198546	30.406638628563353	50.385181584074644	98.74636171192444	57.51823774421233	24.38997411916058	30.55844321250462	51.950836687581116	108.32085393237408	63.657879434972074	32.761815351821724	34.15688593908991	56.03937248695892	128.1661041301266	70.25962233299434	38.4233408348875	50.29623484758726	73.59088078933556	203.2376344832152	134.76818632827994	30.81522196571271	30.431000230956943	50.239834961571304	116.9054118307608	62.94215524633813	26.51879105163122	23.08686547373368	34.86711112761208	74.34915611649063	50.271874947028536	27.60495755372869	24.788864724219586	38.17330040459888	84.98927686348087	52.292739115146546	26.14160716327053	22.789682012100425	34.06751340380784	65.12145778832117	44.70763848503189	28.467407305195565	30.90194443228571	38.10712823130398	78.46115532662154	56.55262568919143	25.293665147155817	30.928232765175018	38.7742382474637	80.14879928232381	50.53650547970429	28.867197020330913	27.213544640075007	46.28767356611956	106.58233071950103	64.79809506243718
26.038819883724603	30.24086315909313	44.320028816352156	109.73874521483766	62.52174647357648	20.371339148490176	29.838454061712326	45.35910275218447	112.70834866187204	63.71168379691445	20.421533201565996	28.174087617934376	36.39099312460508	89.41593765150019	53.43374252398691	26.772848739954863	27.495685046409736	44.14934107273036	93.59463179701626	49.65116013520482	23.994911618200973	33.81628650015921	43.88095776026755	116.75629033808019	63.34371567684477	25.327308851179254	32.777095339700296	47.42951104142405	121.61600891052629	68.83652032938082	37.063042166468236	42.74164397022368	58.01240808905622	139.12707564526121	83.84966369800625	25.466056024701622	30.882676546405268	38.26675109011905	107.51161183851454	65.05895722615574	22.429606300363844	28.258067634878223	32.97339610151566	92.66344559415391	47.29437827773378	21.423397801770676	23.793897722652183	34.07639286666624	92.55017131474635	54.35232536342982	15.229221979137105	15.698310354907267	28.964835071901305	51.07353430925738	28.615362239473143	23.291504543646948	26.542978446114674	35.198955694235586	86.35131255894532	55.68662779101837	14.684971622858772	25.249810161475022	38.595091445854294	79.48269684303057	52.015918235451494	25.438290466531257	21.402506816097862	36.35079221877857	98.00290415792983	62.28108809040576
25.072497208421304	29.013966108870836	41.42370844830807	92.22444274090363	54.83498427975932	19.95982055814368	30.317730738022135	42.0950237312754	91.00266295138	57.29702001572754	21.428478244962527	23.418172326286168	32.37661225097234	67.8935592323896	47.46279196750355	28.008249564386425	31.16467041174645	31.925016422116805	89.0250128665284	50.03602301630731	28.58570572851061	32.665197230961	43.753693099571386	97.21741009814798	64.61852570689689	21.07209956390597	29.48633080896972	43.524670358205114	92.87751306692198	58.33621813420252	24.84491638067128	28.179852792223627	30.037958325217005	72.75133714345992	48.674057682582514	24.205422741445176	29.494084965118585	39.14697552365105	94.00582306896767	56.000869776916154	23.771285398296335	21.765866315098442	34.16671745019582	77.95785089039119	45.01833381165125	24.371202999045323	20.865207489895866	35.81260362435515	89.11261579446077	50.474830947842726	24.039878546558132	17.426722365187356	33.65190269321941	44.17661227251982	38.74467269463997	26.70063686205621	26.044036907229707	39.36319719493809	78.00164144987386	46.76061804275169	26.44013791467006	26.154233014507025	35.23008872073598	78.54120083173683	42.43121888140709	19.570215241695443	26.102431827615234	44.49853242898081	85.87779667049696	63.03259886069025
21.44404652560101	29.896431906271538	41.667267461124084	106.17651016095905	69.04893507271936	20.769184645289112	30.301670623794568	42.47461949567055	109.99415274304737	73.3892386426356	24.33997022427822	24.36596731998386	30.39475149205445	82.93102392918897	55.31006053891441	24.834740798037615	31.703755283718557	37.551629736255926	88.08380284074336	59.95816783707972	30.1442226442802	32.768461366142894	42.46300118420705	111.73365710517342	69.6099757209981	27.79248293221079	29.738802572764662	38.128020399962395	116.75450341448946	71.98129865147968	23.176625627243226	20.815878686334777	39.4510693389662	90.18414538587282	60.15314919343835	19.139594748946244	25.184341326414017	40.27709588452145	108.08146662535086	66.50896426885939	17.995593503376522	21.0402699213898	22.285418194565985	73.84580911766714	49.53331623517517	19.681810901554975	25.09829644752231	27.089098731904247	79.21079508787066	50.91674000220885	19.138143977783677	24.598179061972544	21.28055759193594	50.50455451532623	34.29722208505731	19.445265866620964	28.18159542053961	34.15169558169983	66.90177136003783	41.63925140752917	25.806490489286542	24.830927512791106	31.49464126162069	76.24922701200035	49.57738472746179	21.89954805087833	21.6623521810024	41.36125860812298	91.6427950768016	62.57377623341603
19.963162520769067	31.068738921521458	45.361195758554395	100.1699034899019	53.02156516937404	26.98197267890827	33.1467596168748	45.38884939003907	107.53501986340305	60.60517236336449	24.82476495707097	30.20238591722438	41.72679768942245	95.7379465042577	50.56396946868156	25.910276777593598	28.362455860393826	36.303375415246684	96.74136608625756	54.312815331241666	23.73582673432492	26.858491530201757	45.83119005421367	101.7902040856772	52.42859960787264	29.84878552771028	36.95290099057833	51.1188813816744	117.66153105744883	64.1088536273562	36.35565089988077	43.07471456940242	55.0026271340962	135.42705784170397	79.18335161429125	26.99588744897499	34.18652235867571	48.501159877481044	108.84818174738056	61.671718883688584	26.54917940422582	26.29833948691929	35.27587991589778	91.48172862064888	48.4067996976936	24.848445465501804	29.687736743436705	36.150611187763765	91.41998467389699	56.250241824404895	23.487597548597968	22.927344229407762	32.32935033428379	65.59926309130647	32.04647708860002	24.41016405830586	28.967718961836205	38.78719679831629	85.20948331449111	49.10000825055534	28.506229568612614	36.542525090952935	40.96534674154812	90.5702249359164	47.10862822956583	27.258338166246432	31.963286820872273	43.02126521507739	98.2133505481415	61.92605335951245
