AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma
20.277039813038506	32.17803454322913	31.644084493325742	92.563296443967	62.41893923941751	12.16066106020264	31.523637843673608	40.69258901308594	96.28572515024547	60.49202631741984	18.27531845156934	31.19004358258606	34.17828223245589	88.2336976840161	56.409153349251326	15.45488522604536	29.491246676691183	38.58792251261046	90.03976932229845	61.26966244707975	17.935160283953977	31.04479544657068	37.0187077452956	96.9771835318016	65.88887759010333	25.8763483818987	37.61968813536816	43.67301670157411	104.038984099283	65.10132574697252	20.807643805149443	30.285083634377933	30.940976410391464	80.22296932073756	52.74055473917027	20.24135631591419	31.98801070664713	39.09071111047286	93.11665155587197	68.12908313660957	19.692779631031577	28.810528495106233	25.409086522206813	80.64918761946151	49.591331514929614	19.082802080311897	27.531420743104448	32.60367571389944	84.20445628900714	54.943517397876015	20.79968002483362	25.7850404754745	34.2927911511124	73.65326268901796	43.38936167236542	18.246646448759883	27.066228647855805	31.952361221821235	92.26791644052746	56.44128734968013	22.1842622047657	27.217279747299436	37.45516240145836	85.24082442475758	55.548767821025926	22.94393885206598	28.57194511701172	32.675826628936555	94.54583021717475	60.51613270916552
20.333016193734913	28.367164547187596	40.209812819318884	91.40771023408517	67.8737795831241	19.878923285717423	26.82896549145653	40.258977876934544	103.9459386075196	53.27079159235311	22.67146009448991	24.62870170860288	36.45038609015709	76.82358321602695	56.59343290555183	20.065286419644245	25.115407094064167	37.60137991925868	91.84668404490296	51.97664970783784	23.599043350959683	21.970043061563523	41.7510764289452	95.6064489989803	62.13178241018384	26.06955562568644	40.40069114903093	52.04153591414231	120.78726019307322	86.47893241733757	21.226059656601553	21.731118166933214	34.667030322927765	72.64012828190559	57.23019784447969	17.413177561140017	25.48412770675307	30.97683111969683	100.55366198604972	67.86891591742415	19.315596283033575	21.638324654243583	31.562899154537114	81.87673710863024	51.289873793467635	21.4759807280915	23.243389079532648	32.62710274526153	94.51804354522731	59.09018742280496	16.992824016851138	15.944373362816961	36.337349750273404	85.0356222861393	47.459912827082725	16.30496277675445	26.548179707642277	32.34475102425153	92.34618754305768	65.26648171722226	28.755684432405946	33.402396774397545	46.07420104037718	95.96437667055933	53.37054098649882	25.08373108136203	33.75366982459971	35.98121545597648	96.93358366177522	63.78653916470526
29.9450069927911	29.833509784768644	47.58514878937647	108.41705543523405	56.681927461334524	27.775334502374513	28.16341686434111	47.21904855251592	101.18025141865557	62.94707029187238	24.358285613349118	26.8210476260356	45.691299660576135	101.38503345537869	57.568922549331496	25.770333990874438	26.921585915025	44.72262028982257	86.00486923148047	58.11762332821018	27.251428599799837	28.034908237077936	41.537598315739785	102.2458188703853	55.043591610808946	28.361059472174805	34.27530740008765	37.47427014221033	106.1151207689794	63.76055910862884	25.14913735630995	22.954837280564625	42.22598491036942	92.56840707796536	49.64462504408415	25.23859914676119	24.652806260306313	38.776205449022086	96.88911959254808	58.75951782563357	25.15465282821798	27.844708580947707	36.981464987403974	89.49561118647355	51.59178669347883	23.800283376409144	23.844191015777387	41.31817765772917	97.26504179836226	47.40060226083276	27.39163789741188	30.658363870640034	37.745305848187705	87.08712332888292	33.712433703443544	23.07160222528983	23.75116483016705	39.42687881995916	97.01408726153232	51.864578236312276	27.12102497367829	34.38656849516615	38.66335533211697	94.5681984533909	57.80085118053815	21.28761137034853	37.37719401550685	45.10100881036939	102.66272288700314	66.44418351629618
21.23495094137897	25.821400700193255	33.60615103461769	93.1786780373063	55.194575642530815	20.520007113918002	28.373788603676346	37.69280644564571	85.34195288816828	71.70673752642367	18.885422163921046	25.5787003691865	36.133279360981824	90.79337212062667	57.82956945572664	19.462444355440276	29.314435875108153	38.46998357638542	89.2059279040601	68.63725522811677	25.733479475083282	30.812554031123433	39.049562862461016	81.25353752900932	64.80894417683503	18.75654276637333	29.715428057799564	39.117942221408235	95.8661247231597	62.61810919610856	18.806126738292747	23.49905477821862	33.57787872535267	75.556330860206	50.471792733483284	21.837105986183836	29.555422396946682	34.056770473060055	92.3474434549308	66.97803337131018	20.01288573585257	19.809257075980895	33.814223393972426	69.347333678991	49.11456245331178	20.341591247797037	21.975042824624985	27.174555861318822	73.98722141686676	58.80977090712608	22.096770973315067	23.899103268841625	31.996625451274788	76.29133132605784	49.81259352287872	17.823082255958436	21.519656504206687	24.582049783705788	95.30185003370299	57.19857949218047	23.81788543701012	25.744581177041955	30.372770287268278	71.33790129745076	56.80113008534083	23.820506515818607	23.631230115541307	33.831873892994956	95.67039456423606	63.1594561912155
23.790569738399768	31.73762028554942	42.685469327048345	95.51369515815452	61.56347791858419	24.504289935807343	33.74345739013144	37.842173762734596	113.21368440895792	63.494127569054704	23.599004241046792	31.39391848344541	40.584346240704456	96.93497372435361	55.22095050679252	19.711043359694976	30.893091147522743	37.29988152015269	107.7326629790853	62.94051545336766	22.83374485972864	33.058798313148586	46.04044919228615	85.55954336564427	61.07996167298527	31.968888792168826	28.588049820034897	43.71960025417226	103.21428372609165	61.09085820569777	19.83985240739451	28.165644136069083	36.190664421503676	77.30225757610643	52.91921770079544	25.387392459743744	32.99068523185504	43.168459116152086	108.93106942184362	66.35546364036921	20.2849222933725	24.183955405889236	31.770840177764534	83.43466986968386	44.94092019214869	18.14912742511407	24.74884599282846	34.88262502365786	93.16048994236296	54.9095602641577	34.101595391293856	35.42425794925355	44.211170155360215	106.66966450599985	55.7182061552908	19.28522125032757	24.698767885507777	38.305941479883764	98.4311829734323	52.62767143966952	25.64286628024171	28.695454125781197	33.480903056837754	84.70463712845931	54.32016122817999	24.415645838700744	29.65296394825529	43.28198004045766	103.84360717335491	57.9264225544057
21.384857583082333	28.457402130812913	45.08951501555151	90.9580559797606	53.4425723507706	24.17226475868068	33.625550069376644	46.701269351891604	103.05367347969471	61.75872460869783	23.662206677905626	26.72124093978765	39.89210248633302	92.75973322373284	51.00280956968241	19.43006395527144	29.6330084627533	42.302171223545244	102.9259898532974	54.643243643749145	26.16701874494141	30.353325799065694	42.60500499253202	93.15351603925154	57.08753824848908	29.11494035853272	32.787121018982575	45.037928843165204	93.43107410831585	67.44820498114528	22.576073452540804	25.551422065256958	39.808028920970145	82.45112493162814	48.7165038761681	20.096308592698886	29.683875433383037	41.565766707416195	95.73281474625689	61.893170651518886	21.46729732900756	26.254701535848184	27.727925524437165	65.37890609597527	41.538480966709564	21.820412881256622	28.655608176981026	26.205556339580234	86.94117635511363	59.3727075174027	32.66375988845151	34.4021823427723	36.17099677047052	97.52906019415647	59.408917954187615	26.519932118986212	25.58480163968634	35.097752059552356	86.16654473368801	64.13815587797315	23.8453340110376	29.508934855396518	33.869885175917595	71.99297024118115	45.70675878420415	24.347974769645987	29.364261552109113	41.528459248815004	90.40684749250286	60.40681533428324
24.36786846976934	28.576162290416754	39.61917519318225	93.45388777090795	59.34062491890668	22.095911872417588	29.515311325844053	39.18705713669024	100.44600828195459	62.78987323370312	33.649799320647155	35.140791268108444	40.930559847698675	91.70172550662797	62.13225057693535	22.260957542299753	25.965150161860727	34.48081379998681	94.8600765269049	53.4400323637544	29.087799413439512	40.279162836739026	50.37493441533063	110.07182439156377	77.72328702432367	27.196309397177735	31.358585019171763	33.220496138441305	106.41218761855879	54.81117928581121	18.957543814794533	22.57155515280448	36.84579462469428	86.59397540700574	47.352845726537794	24.31061992831539	30.12959505133643	34.26115538597885	101.28041283678523	52.59507219413844	21.123348532222224	22.3642684822224	32.65088735260656	67.13043467842628	44.52090949366114	23.207110346940382	27.28468633417902	35.36666126788641	88.24544359519489	54.34260454541171	26.017116560333903	27.43477547023857	33.615347405887334	74.81611507912227	55.3138295077009	18.1007571197837	26.405411222444876	37.51800473708254	95.08513444928283	56.32680022428465	22.720925475167064	23.89098367625036	31.396905226712114	64.84584983451974	48.57106400670303	22.59994032182981	29.53381492329979	37.561033176641004	104.10994721584753	57.24925748690708
25.106267880271997	26.8833079785399	32.907343232097155	94.90903494917814	61.62282159151863	24.839906082302036	30.486500772200596	30.105505712341348	106.53130773661783	63.28161616879707	21.84436793143411	25.22463235608471	29.38868915001752	86.90520194983438	58.14134228560985	22.280312750053422	28.260714972096793	31.765959224709697	102.0048810092897	58.961870268860324	25.25750672399883	30.500087009933615	36.97301711154105	96.49767497177528	57.59592556586848	27.82584474941772	31.30837371472302	40.64370987537722	111.0850510876657	57.94209354412281	18.991995067045053	22.945719985742013	30.33316555839591	80.22866421537363	49.15885539410819	24.62725263928374	26.71519663002287	37.36757631429934	103.80589056197326	49.00184117322502	18.76419755119717	21.541242081539657	37.23278270214294	70.9172668791598	53.057678567954376	21.693584119497714	23.78930037368358	32.28687420854913	75.39826860964197	62.800434705297185	21.59116186784811	24.831852657941347	38.70088600830369	86.39217088563275	53.45472183626451	19.21901746069122	25.291280340257615	33.37010943783935	85.17173054043963	57.74672415546939	18.05379265534191	25.200134030895086	26.89995035674543	74.06107698443502	53.16657287393597	18.981056036838297	28.295777715739902	40.56296220758389	100.29835089227493	56.56583446214298
18.89690521683386	25.37148620103713	30.229243662225134	86.31760380336208	60.56550919619903	22.49403691187784	29.881743499009918	39.57538696892613	97.62021493423049	64.18301066067605	22.576556343196877	26.601159844909827	36.39469919613904	83.01867894015953	57.22666611549229	22.96969024161043	28.496184441751048	35.70780988634543	87.32285914822054	58.93225773671742	22.22275076180223	28.43212474199752	37.363470600814736	89.1910520084697	60.27297523125602	25.856608244508067	32.57051481694485	36.640518968233856	106.8250263155453	64.25631791247451	17.067279290659446	27.455600115832784	33.94776745569344	63.05082546711368	54.70464574021587	27.95839240227794	37.707077091714154	47.30587811263014	109.4542384095527	70.9053520734546	27.53541302661663	31.295968436934793	40.48587279596213	94.56161316112997	54.885208090145696	19.185997567389446	21.236010110698135	30.69090366523694	89.80739401916323	53.07962638170534	19.813988608652448	21.532715493877014	27.5362297566384	85.49452684606621	46.98147191088778	12.739786971507574	22.279175322001038	28.92259416632234	99.98134390671765	56.594509998891134	17.839261838865426	26.147487449018676	38.0211594373836	68.29897288687145	48.65158757483438	20.80244764663959	26.73442673119228	38.72029269752676	94.28160282896461	62.961387396401236
20.90079036091676	26.20783721291272	38.95825626129229	104.1934415062413	62.59981134147808	20.82809829935055	31.128784096646356	48.049856577349615	102.3375348368747	65.87622638712975	17.923054250610264	26.895901561972753	38.58922938946471	103.68545137772573	62.43757826314822	22.166852446146926	31.38831166017902	45.62124408006322	97.32266755314524	64.78021810480602	21.97186475094807	28.23890335358179	37.798564189931824	84.83492304503176	63.4539687163683	21.141840019150685	34.263148527477824	50.63700876718084	104.84785639526636	63.31077362320602	18.035177806187534	18.471025095923686	26.101488917927956	82.31087413925165	47.31356701247226	19.65509004786711	32.268954537360166	47.03842503844656	102.02852920498553	60.05781489350839	20.793266740097152	24.100604965033284	34.546332295502204	75.09362010038747	47.53836576194463	20.735447088313734	27.36244266500729	37.869314553647456	85.19386609881819	62.687611728596345	20.19995010834356	25.707128259624433	30.854449332789798	87.17687509362149	44.32445091047964	20.21282671611256	26.091290948638008	35.648026813389556	96.49852862353355	63.40421479875012	20.921932358702673	23.772797256444925	34.454683239637774	79.53386567416176	50.53421782139478	21.32604304526084	30.824628771954714	41.78152584372344	104.60997378385063	65.55044937218452
25.10477966391219	25.29079630241978	35.34499385619352	83.66501568098569	63.93029477401988	25.831028416695343	27.645563375162478	37.17197304299093	97.7768949947471	47.84503411125242	27.498931812445697	26.721041578448123	38.03701054344801	82.67199761619975	55.61191158788437	25.439800165772034	29.6424529591162	34.44374154844332	78.91090413158122	45.14090970406449	27.627023068615628	30.289592647850853	42.858572514352566	84.46182339856875	63.51247385797548	26.058225607147506	24.79266226804175	43.63889183525959	106.09761004143957	60.24385162374814	24.654415341413085	25.37852719101524	37.99703692869273	74.82501776376398	51.87087367989128	24.243396186614582	27.813020723745687	40.973789629310716	87.7616196252098	49.626347673877795	24.447263238017044	27.665329904447802	36.17497197534442	70.55919464863632	50.80807733943319	23.915756111238515	28.1606215872875	39.26467417203257	77.76044257318547	47.67941349723889	25.40808292655329	27.32713062949991	31.58011215022803	84.53578168375098	53.314406772937545	24.91890497169871	29.784440411873405	37.46666416943242	81.5975679620454	56.87978757273315	26.32814999642619	30.34272623525939	40.034479781249	76.55591337872262	53.62494510585296	25.565244739533313	31.721971920862586	41.915668986449866	86.9107938029552	56.0081246694957
21.11259289174714	27.19337364379578	35.64270360011024	96.93659081573601	52.80878619159817	20.935655096367277	25.42969718375455	42.21062954653224	93.28410282330567	53.55786576693148	22.436047865509806	28.38641528157685	38.74479252020191	93.02221501520609	50.11857920703151	16.6677423107242	25.165202429643553	40.47674555864218	87.61300663792123	53.793107126635654	20.88873657044957	30.161485540558736	34.48101153294916	93.62437290548284	52.23184842177614	18.212674133659018	31.9506446379147	42.8085237298167	80.10414259074733	63.51895714823356	18.341861161871805	24.27380665784262	34.441457320508995	84.13170536706716	46.00710858681434	21.309286508199097	28.618905117731916	41.15024724860516	90.14012781409679	62.30213708229547	20.6556814404199	20.910081530917825	34.31040111187958	78.34600471979854	44.440286221526854	21.468930269882733	23.718949023036814	38.37316647399932	89.12610909266547	57.25887681012334	20.167705281548407	27.57732154750424	29.219625654907695	70.97344884207398	40.876714655998896	21.048696138512767	22.880777814314403	29.739182787720353	89.01180646259957	54.65697060946918	17.55845004805453	23.13294730842983	31.90213541510476	64.08496913566167	46.20830476463435	20.031251985180486	25.229116548986884	36.80387524583938	87.41763678616218	61.49472591783278
22.780197244114134	30.65035294346235	43.09126936240272	93.42002769282355	54.74426170136569	21.8508390432268	26.807992915307928	38.34277858079288	93.03195055876324	64.8912184716249	20.040721926590578	26.42396112094156	37.77185895183897	89.25075552429718	63.282487626446084	23.87530489037351	21.963800097412722	36.92635949400869	87.34802322872495	57.233861717014875	21.781514173279618	32.535388787488984	41.174939674626124	88.32037431664654	63.56544047368096	25.83623438113146	28.8127117793363	36.608931063294506	103.15701533147252	69.39526914238239	15.285524892120371	29.995909852560228	38.433855404465795	83.0931390483475	46.926158120070745	22.563440586300548	25.37071658617548	39.29278738945971	93.40967070791656	65.26269545947126	18.85197838263135	23.249936776671333	34.28190643649072	75.18215049126805	53.90039318860265	20.94251403648275	19.733087119876643	38.25117485257808	86.18977957972272	55.29667435604885	24.306121656244287	26.106839584945163	33.76838417761785	86.91201648759595	47.948342425003986	20.64701227328701	25.31126328756636	39.09064613814262	86.30880957707356	60.108371208761845	18.55737408969978	24.762844771537743	34.83547466079633	68.35974176960987	50.57713218953211	21.9725554930548	27.62809312553499	37.168211682437345	85.96437342622968	59.01927185787734
