AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma
22.29248476067889	33.031744624846766	43.70269003283291	134.60053584123023	87.95991016382202	22.354974265214665	34.66498525425017	42.58045170483972	134.8831374197111	87.6669801251943	21.108990091357086	30.192152141977875	42.02530097037112	125.39137187341075	81.74461949810619	22.227962987999938	26.80739576729986	33.126143913179874	110.06444783714598	66.80420335181931	27.011353805529687	37.36912816053382	50.45516947208615	145.27564818534793	92.90127335549217	18.832858380836434	37.69510171290301	46.364359553599456	133.08413381845057	84.59473683967465	29.004083036766175	39.100565472828166	45.68773132034296	120.73278286798241	76.003523281819	20.14790573862274	30.789443257323864	39.370923036238814	111.86807345533721	68.811213949216	15.449700214174886	27.494331823544613	29.862135317067597	84.6964535770798	51.30639302410349	20.324371340836358	29.47837760064307	36.15397428812797	107.12301974412799	73.7550844676003	18.807212023134774	22.57356992542227	24.738046306747027	61.8488040340283	39.37524502383875	21.909501271228823	25.795908297637943	34.97910749346466	99.22022524303583	62.776406256743364	19.588689983149216	30.760862831345786	35.46056007867588	91.50427799184212	60.16973214698561	21.37775079727715	33.013023334423416	36.47970423545821	104.6077341320811	57.43933992235393
19.4915008360751	30.253223107089745	45.587807139811396	114.37860536610744	77.31433910778381	23.98123021130671	29.684110368487396	43.124515270062176	118.70722963127194	76.84505860028193	19.600674300655825	28.501295251643228	42.9395416566265	105.36129924378952	70.36013073894028	24.28527261470537	27.99633293757519	30.572387216461436	100.52642459254484	68.28948848684378	24.698450696857073	36.89153805932177	56.13507796565279	126.07988819319647	87.81825416804807	26.557994926980385	34.17131252179739	42.99234653932051	127.2956632706265	75.3753598546605	28.163695142575172	31.766360260533652	48.57281469131911	99.28150494977118	72.57044774659023	22.482075118375565	25.643351576340798	25.88958269730957	108.15306512549532	67.16865970539948	18.957662584130816	24.230514895405268	35.32464049957248	92.45346550729622	58.7117574942829	19.899412946613115	29.34232126355809	39.618994430993666	120.44256457579145	79.05780211077102	17.4260751292883	15.063754743894137	28.81446593588054	54.425137855194556	24.263120512289728	21.15601594412757	26.651705044422382	36.386842626821775	113.59771912499838	62.085514658193894	23.443420816952674	29.586224608921825	41.70856279777222	86.9492224073804	60.66404337976382	23.181856948759552	25.999291443238054	39.60880521266147	108.71890608042456	63.4394820221514
26.31297150463171	32.99814131536111	45.807823635629916	112.37309513729652	75.41774238554197	26.236057017812364	29.9735377009275	44.43434315936642	113.51851364426605	76.0431690267323	25.667960478125842	30.798067387130907	43.36472191281404	104.74112869653109	71.06064354468224	26.02919770704917	28.13656876988188	37.12600277244521	94.59106422429451	58.979407812267915	30.471393722836876	39.96665799060161	45.70779580637114	126.45320694251788	82.85535399544756	20.742157538565408	31.80999410896173	44.35235448492837	116.08317434194467	72.16594035225724	25.844688642713084	33.81257686205395	43.24466267085559	96.45716844380192	71.29880098536742	21.88134147581218	28.293763005737834	32.18907837810555	101.89552027319013	63.0278036031348	19.44824828493903	25.896932483123866	36.41643324936866	90.0846166013386	63.37323570334937	22.55524893381065	21.163911816080585	32.42465172367738	109.98021167752154	73.09154012616966	19.36865609651571	19.83627505538099	23.03012365799019	60.469592277791406	44.742852864922234	23.8780247990111	29.349112095458057	35.73070173480323	99.02014005706886	61.712923666346455	21.814472978315237	27.91689744109598	38.50333723955743	96.83301783359693	64.26665101432604	24.964018285797536	29.853933021998614	33.00526946166188	86.24908753588826	64.93957496366869
26.525381692651262	35.28196180906107	47.88128895752609	110.81601869130083	77.08525439152129	25.93519009189187	32.606069911905465	47.42565375478521	110.47597102038263	78.849957319134	25.893465165643534	34.044256321908726	44.93285230612779	101.13322016955465	70.8197457554903	24.99476290119113	28.530919580186705	40.47456820133235	94.96524566043117	69.97870431312727	28.455258039111754	40.510861240877986	51.02123396241038	118.81751435392248	80.13152542322545	27.542678083229077	32.82360377787754	49.81543978251106	113.58170867282973	74.5284747139991	29.59351632845845	36.15500510867857	44.63093755994943	97.69505586216569	65.2971000034689	23.866266408953223	27.147641852755164	44.42761245926928	100.88386209360047	66.56668369549217	19.240432414921948	27.85611713617197	29.44193278902808	95.38949063847254	61.43832268472995	21.980948495906567	28.222203140691754	38.61355189849087	101.60005050198853	69.99205245313904	19.72881356360778	17.50599916465253	24.221138311103044	49.604647122056	37.531930218075615	14.719783987143362	30.86468524225868	37.647240770775454	97.15718283480406	60.95514601269538	26.525552309305894	29.505631475840858	35.75378356988425	95.57100138798539	60.26885830227936	23.69003265378816	28.794185409767156	42.68591760654598	96.79834700544399	68.22152754829501
23.523700398995917	31.241935533488846	47.39287584225413	127.37670261194368	82.24760713915927	25.35416285472515	30.35769326218674	46.68897602492213	125.85653045122612	80.91819094957796	24.28376884038851	30.275262513408848	45.686669983462245	118.06055289854041	77.74079083175883	25.52736863202354	24.494893018434176	39.04458200527528	100.07249020985374	69.42938776815149	28.112949851467572	40.50961096809549	54.56889535021187	145.03175979314906	89.24672416086439	23.92567543679037	37.284929068795556	48.451095632584234	123.93547612768998	79.43676039758681	26.817697754523987	33.398213828420516	47.03710939910411	114.15507189276244	80.55979736242968	20.884049810284424	31.045881595309467	40.219649459684604	109.25071298292085	71.47942672800527	17.704587212917584	23.242333843186756	30.564368828214945	94.08885946236076	62.188038802439486	20.7703130815771	27.700242421828804	39.44170846117564	112.96033492573466	66.77189823832343	15.794884023760925	19.665678655278576	29.232322688143988	53.24334986644876	33.96878658884479	27.48890376923061	30.473300748025217	38.558931410747284	88.64469181352057	68.31119902861037	23.149712828133982	31.192822455019492	40.97797576467812	86.8750992420089	74.70708270274481	24.36336443330516	30.506797151944525	40.698841945430964	97.37614300606883	67.45555192572748
27.947661128677286	29.25698880939494	44.735390554971005	108.53255759491553	72.92587606472945	28.53058433859656	32.90285164043733	44.95210945141278	109.88077964406848	76.17538251426177	25.169614234548554	29.292934732766096	42.229820867655164	101.10854473470994	66.56999044548866	27.10583205670888	28.29617643763455	31.875122694723228	78.99748860762102	58.921293092047314	30.63106692323557	34.17476306394271	49.54817698401947	122.19257583766338	81.68765445079069	28.48326027065864	33.28104002891361	46.959102729553095	110.59491980657286	74.32627625509934	27.173198632472026	26.391722018871928	42.65954624721968	99.71850697929169	67.384336386148	28.20463420659587	29.588133820296008	39.59040961649603	93.19473661618585	65.81891684249908	26.373717674134845	28.056103275766723	37.886525885946064	76.43287631452571	62.31414012823881	27.61784970978436	29.654075631874203	42.918526637802344	108.18141881835894	70.19983994552676	26.132659936632532	23.439407828598256	27.39749767903819	44.03896762233755	38.05185156060847	28.375744107162195	24.457375872874778	40.320414333069735	95.31212160501035	58.95439842925508	28.49919401718259	27.66195972104247	36.99544831478254	94.78947685511714	60.4720033894118	29.933770872025825	33.19865810862116	44.7658667430631	97.51740835375888	59.917450007346
21.752820054411607	32.50775546989761	42.093285369564995	111.78113586179397	76.66203397301268	18.30021141424256	32.44451971074398	41.02093376400489	117.96935018895712	80.35046542064718	23.675889042389	31.09499177582361	38.78437590609407	102.17263473414137	68.1872678957655	19.62545776186593	31.69105798988042	31.288016439484547	87.35007115006428	70.53916592124916	29.889976579299542	38.698403099240366	49.565589096215795	122.64041888304563	71.2808499762909	27.058622135335177	30.16893013652725	43.380565351747904	121.09653129145791	79.07315760809176	26.692898418580224	35.2043458107611	41.423666117787576	101.59857863773479	64.7224920155021	24.252034868594286	26.37351709814299	34.269637963712064	104.81023962935092	70.98901853653302	18.1746683937657	23.873852196073262	39.0884243631394	89.11904728383678	64.27140820804661	23.92746287427628	22.54773796949081	46.294003438868785	116.60153108077165	70.09307978459411	16.454121175917557	20.826321858393047	28.96827315688148	64.62910322872803	40.453390759790054	22.96771631499442	27.29562090017575	45.822441297027076	102.38262058371821	60.98217592726141	23.133274441645764	32.06948096212324	36.62295443306915	87.40445311005536	67.73434694967008	27.345773612676325	29.463789437855702	36.91230662849283	90.55287440019929	66.80838429380788
25.653873311230775	31.139501297216526	46.28529130529585	118.08590170363101	72.55934730115729	24.51008890541455	32.987064042201474	46.22993301671557	120.70547281051306	76.24492922328893	23.38263835484217	31.490263539034366	42.74770971774218	110.44051325605213	71.30369234084539	22.18288841385381	27.177963824244834	36.985618168046734	97.30369958742858	67.59931466357668	20.4100375920621	32.699756699317156	52.82133142905	130.93979299281983	74.59198622052631	25.719985497228244	33.59947728737225	48.46557623970564	116.18167674036293	70.4517808093101	24.131104801235452	31.102567089228568	42.47620569569119	113.19134856817242	61.201672849074455	18.347282454078062	31.110041223772285	39.517080996499644	99.02337548575686	55.55458546844671	19.370209447709296	25.638963672412576	32.373151712311824	84.13285152064195	56.16570576770498	15.380764254446163	24.61289892825448	34.45363248581353	103.78901428108037	68.88999818723507	11.604486441547376	18.483675382261012	23.65437746667083	45.61718612808643	23.84505477543188	22.144094460830054	27.52218001349153	36.21006352752878	98.62849687526715	58.02655870365177	20.170616228645784	27.048360490723212	37.13921988658009	80.70253277317968	54.32180628399196	20.11540377921177	28.502906877517454	40.06756107372356	92.9279821536367	46.94845264590231
26.46183805596835	28.818611512614744	53.40483481942917	131.1273605197717	84.87711242799291	27.27685106131534	30.471325408381105	54.54459612675623	133.87322023100316	81.6880748576878	25.27443841092586	28.916457052801682	50.61215518812482	122.25182952767734	81.26394345710489	25.04753301313027	33.45821654030602	42.61170692223941	116.97023917282789	78.92944898249418	30.721145722657894	40.369397486456954	51.867312658903835	131.1002836914233	94.18551734223679	28.546237769357315	27.067517989081395	49.58565292556261	131.26364301742154	86.68264704150309	27.607960250485583	38.55602766768676	43.86217965551595	119.10548178563687	86.46305783332534	27.324137872279337	30.247384209795744	46.101838001850986	115.1997308617927	78.85880955045715	25.61225526522576	28.084024590268566	36.07153409750176	107.86880015162514	61.14629251365379	22.691982735162256	27.3010448960687	44.35679567897934	114.3412930852381	80.32460998857928	14.149582981498877	16.806198650710748	23.89487979773492	51.39553849429574	34.59664570107788	25.007803193448037	29.628519382071158	34.86322033326875	104.36687477056675	83.11694596814202	26.17494408048066	28.255197099940474	44.34502512547636	119.02880069606218	72.88126443211152	27.543081872320222	29.00838579301807	44.107129416443016	110.81853420670114	82.97545097185608
26.00609379057823	26.16326156727662	45.63548044723919	119.56914164837937	80.35693620006148	24.890267149344723	29.021188175370373	40.43263353465716	119.38886287973273	83.29336904631252	25.281849481913113	26.68302191511926	43.13841144649858	111.1153950543724	75.30096246218854	22.502908955066957	25.890664181625176	34.32134436743453	95.5847726945895	71.31209368410069	29.438596539487026	32.648117006655404	49.77777453734754	131.38937008354452	80.7600889632016	23.23501200951523	33.17598635468654	44.49367918235122	116.88868542248251	82.77393528699896	28.671016553657726	32.42900219059567	43.411010399760784	105.6116193866777	74.10513699658188	21.920007922672127	29.421739019071325	41.65456954877263	97.92627677771172	72.3971010901641	21.876862095120188	19.82267728411982	36.702786184014336	93.93633244013016	62.09537015637892	18.120085990080163	26.455607880730266	35.37833067071935	107.21850157299573	69.32243140328748	17.15558557119088	19.896690960534848	28.91724703558483	56.59337440000449	40.58479948571693	18.721832117271468	28.024732636092736	40.78815004370514	99.08089138336109	52.72392274979434	23.541043757354224	28.3331622299171	36.77282799296927	89.79462499040424	62.27536731366763	24.205078087904596	24.993965478108013	39.69759213275988	94.5595854768759	71.02278979617803
